RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
676,0,0,0,0,01,0,0,01,0,0,0,0,0,02,02,04
681,0,0,0,0,0,0,0,0,0,0,0,0,0,00,02,02
682,0,0,0,0,0,01,0,0,0,0,0,0,0,01,00,01
683,0,0,0,0,0,0,0,01,0,0,0,0,0,01,00,01
684,0,0,0,0,0,0,0,0,0,01,0,0,0,01,02,03
685,0,0,0,0,0,0,0,0,01,0,0,0,0,01,01,02
686,0,0,0,0,0,02,0,0,0,01,0,0,0,03,00,03
687,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
688,0,0,0,0,0,01,0,0,0,0,0,0,0,01,01,02
689,0,0,0,0,0,0,0,0,0,0,0,0,0,00,02,02
691,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
692,0,0,0,0,0,03,0,06,01,06,0,01,0,017,02,019
693,0,0,0,0,0,0,0,03,01,01,0,0,0,05,00,05
694,0,0,0,0,0,0,0,0,0,0,0,0,0,00,02,02
695,0,0,0,01,01,0,0,0,02,08,02,05,0,019,04,023
800,0,0,0,0,0,01,0,0,0,01,0,01,0,03,09,012
801,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
821,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
822,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
823,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
824,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
825,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
962,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
Unk,0,0,0,0,0,0,0,0,01,0,0,0,0,01,03,04
