RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
692,0,0,0,0,0,01,0,02,01,02,01,01,0,08,00,08
693,0,0,0,0,0,0,0,0,0,02,0,0,0,02,00,02
694,0,0,0,0,0,0,0,01,0,0,0,0,0,01,01,02
695,0,0,0,0,0,0,01,01,01,08,0,0,0,011,06,017
800,0,0,01,0,0,0,0,01,02,0,0,0,0,04,05,09
801,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
821,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
822,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
823,0,0,0,0,0,0,0,0,0,0,0,0,0,00,02,02
824,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
825,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
962,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
Unk,0,0,01,0,0,0,0,01,0,0,0,01,0,03,02,05
